,Uni_name,Uni_Major,Uni_Jobs,Uni_Course_lectureres,Uni_Facilities,Uni_Local_life,Uni_Societies_sports
2010,University of York,Psychology BSc (Hons),0.0,0.0,4.0,4.0,0.0
2011,University of York,English/Linguistics (Equal) BA (Hons),4.0,3.0,3.0,4.0,4.0
2012,University of York,English Language and Linguistics BA (Hons),0.0,4.0,3.0,4.0,4.0
2013,University of York,Economics BSc (Hons),0.0,0.0,3.0,4.0,0.0
2014,University of York,English/Politics (Equal) BA (Hons),3.0,0.0,4.0,4.0,4.0
2015,University of York,Economics BSc (Hons),4.0,4.0,3.0,4.0,3.0
2016,University of York,"Philosophy, Politics and Economics BA (Hons)",0.0,0.0,4.0,3.0,4.0
2017,University of York,Sociology with Criminology BA (Hons),4.0,4.0,4.0,4.0,3.0
2018,University of York,Sociology with Criminology BA (Hons),4.0,3.0,4.0,4.0,3.0
2019,University of York,Mathematics BSc (Hons),0.0,4.0,3.0,4.0,4.0
2020,University of York,History/History of Art (Equal) BA (Hons),4.0,4.0,2.0,4.0,0.0
2021,University of York,MSc International Business and Strategic Management,0.0,4.0,0.0,4.0,0.0
2022,University of York,English BA (Hons),4.0,0.0,4.0,0.0,0.0
2023,University of York,"Philosophy, Politics and Economics BA (Hons)",0.0,0.0,0.0,0.0,0.0
2024,University of York,Electronic Engineering BEng (Hons),4.0,3.0,3.0,3.0,0.0
2025,University of York,Electronic Engineering BEng (Hons),4.0,4.0,0.0,0.0,0.0
2026,University of York,Electronic Engineering BEng (Hons),2.0,0.0,3.0,3.0,0.0
2027,University of York,Philosophy BA (Hons),3.0,3.0,3.0,3.0,4.0
2028,University of York,Film and Television Production BSc (Hons),2.0,3.0,4.0,1.0,4.0
2029,University of York,MA Psycholinguistics,4.0,0.0,4.0,4.0,4.0
2030,University of York,MA Psycholinguistics,4.0,0.0,0.0,3.0,0.0
2031,University of York,History BA (Hons),0.0,0.0,4.0,0.0,0.0
2032,University of York,PhD Social Policy and Social Work,4.0,3.0,4.0,0.0,4.0
2033,University of York,Chemistry BSc (Hons),0.0,0.0,4.0,4.0,4.0
2034,University of York,Social Policy BA (Hons),4.0,3.0,0.0,2.0,4.0
2035,University of York,French and Spanish Language (with a year abroad) BA (Hons),4.0,4.0,3.0,4.0,3.0
2036,University of York,MA Global Crime and Justice,4.0,4.0,3.0,0.0,4.0
2037,University of York,MPA Public Administration - International Development (Online),0.0,0.0,0.0,4.0,2.0
2038,University of York,Environmental Geography BSc (Hons),4.0,0.0,4.0,0.0,4.0
2039,University of York,Human Geography and Environment BA (Hons),0.0,0.0,3.0,4.0,4.0
2040,University of York,Human Geography and Environment BA (Hons),4.0,4.0,3.0,3.0,4.0
2041,University of York,Nursing (Adult) BSc (Hons),0.0,0.0,1.0,3.0,3.0
2042,University of York,Economics BSc (Hons),4.0,4.0,1.0,3.0,4.0
2043,University of York,Psychology BSc (Hons),4.0,4.0,4.0,3.0,3.0
2044,University of York,History BA (Hons),4.0,3.0,3.0,4.0,4.0
2045,University of York,Physics BSc (Hons),4.0,0.0,4.0,3.0,4.0
2046,University of York,Physics BSc (Hons),3.0,3.0,4.0,3.0,3.0
2047,University of York,English Language and Linguistics BA (Hons),4.0,4.0,4.0,4.0,4.0
2048,University of York,French and Spanish Language (with a year abroad) BA (Hons),3.0,3.0,4.0,3.0,4.0
2049,University of York,Computer Science BEng (Hons),3.0,3.0,0.0,4.0,3.0
2050,University of York,English BA (Hons),4.0,4.0,3.0,4.0,0.0
2051,University of York,Music BA (Hons),2.0,3.0,3.0,3.0,4.0
2052,University of York,Computer Science BEng (Hons),4.0,4.0,3.0,3.0,0.0
2053,University of York,,0.0,0.0,0.0,4.0,0.0
2054,University of York,Environmental Geography BSc (Hons),4.0,4.0,3.0,4.0,4.0
2055,University of York,Computer Science (with a year in industry) BEng (Hons),3.0,4.0,4.0,3.0,0.0
2056,University of York,Environmental Geography BSc (Hons),3.0,3.0,4.0,3.0,4.0
2057,University of York,History BA (Hons),3.0,0.0,0.0,3.0,4.0
2058,University of York,Environmental Science BSc (Hons),3.0,0.0,3.0,4.0,0.0
2059,University of York,Nursing (Adult) BSc (Hons),3.0,4.0,4.0,4.0,3.0
2060,University of York,History BA (Hons),0.0,3.0,3.0,0.0,0.0
2061,University of York,MSc Advanced Computer Science,3.0,3.0,4.0,4.0,4.0
2062,University of York,Environmental Geography BSc (Hons),3.0,4.0,0.0,0.0,3.0
2063,University of York,Economics BSc (Hons),3.0,4.0,2.0,4.0,4.0
2064,University of York,Economics BSc (Hons),3.0,4.0,4.0,4.0,4.0
2065,University of York,Nursing (Adult) BSc (Hons),4.0,0.0,3.0,4.0,0.0
2066,University of York,,3.0,3.0,4.0,3.0,4.0
2067,University of York,Nursing (Adult) BSc (Hons),3.0,3.0,3.0,4.0,0.0
2068,University of York,Computer Science BEng (Hons),3.0,4.0,3.0,4.0,4.0
2069,University of York,Nursing (Adult) BSc (Hons),3.0,4.0,0.0,0.0,3.0
2070,University of York,Nursing (Adult) BSc (Hons),4.0,4.0,3.0,4.0,3.0
2071,University of York,History/Politics (Equal) BA (Hons),3.0,2.0,3.0,3.0,3.0
2072,University of York,Economics BSc (Hons),0.0,0.0,4.0,4.0,0.0
2073,University of York,"Philosophy, Politics and Economics BA (Hons)",4.0,4.0,4.0,0.0,0.0
2074,University of York,English/Politics (Equal) BA (Hons),4.0,4.0,3.0,4.0,0.0
2075,University of York,Sociology BA (Hons),0.0,2.0,3.0,3.0,0.0
2076,University of York,Chemistry with a year in industry MChem (Hons),0.0,0.0,0.0,4.0,0.0
2077,University of York,Social and Political Sciences BA (Hons),4.0,4.0,2.0,0.0,0.0
2078,University of York,Music BA (Hons),4.0,4.0,4.0,0.0,0.0
2079,University of York,Human Geography and Environment BA (Hons),2.0,3.0,4.0,4.0,4.0
2080,University of York,Environmental Science with a year in industry BSc (Hons),0.0,4.0,4.0,0.0,4.0
2081,University of York,History BA (Hons),0.0,1.0,3.0,4.0,2.0
2082,University of York,MA English Literary Studies,0.0,0.0,0.0,0.0,0.0
2083,University of York,Education BA (Hons),0.0,4.0,4.0,4.0,3.0
2084,University of York,Nursing (Mental Health) BSc (Hons),4.0,0.0,0.0,4.0,4.0
2085,University of York,English BA (Hons),4.0,3.0,4.0,4.0,0.0
2086,University of York,MA Applied Linguistics for Language Teaching,1.0,0.0,3.0,3.0,2.0
2087,University of York,Psychology integrated Masters MSci,4.0,4.0,3.0,3.0,4.0
2088,University of York,,0.0,0.0,3.0,0.0,0.0
2089,University of York,,0.0,0.0,4.0,3.0,0.0
2090,University of York,Music BA (Hons),0.0,0.0,0.0,0.0,3.0
2091,University of York,MSc Economics and Public Policy,0.0,0.0,4.0,4.0,0.0
2092,University of York,Education BA (Hons),4.0,0.0,0.0,0.0,0.0
2093,University of York,Economics BSc (Hons),4.0,4.0,2.0,4.0,4.0
2094,University of York,Environmental Geography BSc (Hons),0.0,4.0,0.0,4.0,0.0
2095,University of York,Psychology BSc (Hons),2.0,4.0,4.0,4.0,4.0
2096,University of York,MSc Molecular Medicine,4.0,4.0,3.0,4.0,4.0
2097,University of York,Environmental Geography BSc (Hons),4.0,4.0,2.0,4.0,3.0
2098,University of York,Nursing (Adult) BSc (Hons),4.0,4.0,2.0,4.0,3.0
2099,University of York,MSc Molecular Medicine,0.0,2.0,3.0,3.0,4.0
2100,University of York,MSc Management,0.0,4.0,0.0,0.0,0.0
2101,University of York,Computer Science BEng (Hons),3.0,4.0,4.0,4.0,2.0
2102,University of York,Sociology/Education (Equal) BA (Hons),3.0,4.0,4.0,0.0,0.0
2103,University of York,History BA (Hons),0.0,4.0,4.0,4.0,4.0
2104,University of York,Nursing (Mental Health) BSc (Hons),0.0,4.0,0.0,0.0,4.0
2105,University of York,,4.0,4.0,3.0,0.0,3.0
2106,University of York,Nursing (Adult) BSc (Hons),0.0,0.0,0.0,0.0,0.0
2107,University of York,Social Policy - Crime and Criminal Justice BA (Hons),4.0,4.0,4.0,4.0,0.0
2108,University of York,English BA (Hons),3.0,3.0,4.0,0.0,3.0
2109,University of York,"Environment, Economics and Ecology BSc (Hons)",0.0,4.0,0.0,0.0,0.0
2110,University of York,Politics with International Relations BA (Hons),4.0,4.0,4.0,4.0,3.0
2111,University of York,,1.0,3.0,3.0,3.0,4.0
2112,University of York,Politics with International Relations BA (Hons),4.0,4.0,4.0,4.0,4.0
2113,University of York,Actuarial Science BSc (Hons),0.0,0.0,4.0,0.0,0.0
2114,University of York,Mathematics BSc (Hons),3.0,3.0,3.0,4.0,0.0
2115,University of York,MSc Forensic Speech Science,4.0,4.0,0.0,0.0,3.0
2116,University of York,Human Geography and Environment BA (Hons),2.0,2.0,4.0,4.0,3.0
2117,University of York,Economics BSc (Hons),4.0,4.0,2.0,4.0,4.0
2118,University of York,Philosophy BA (Hons),3.0,4.0,3.0,4.0,0.0
2119,University of York,Environmental Science BSc (Hons),4.0,4.0,3.0,0.0,3.0
2120,University of York,Human Geography and Environment BA (Hons),0.0,0.0,0.0,0.0,0.0
2121,University of York,History of Art BA (Hons),4.0,0.0,3.0,4.0,3.0
2122,University of York,Politics with International Relations BA (Hons),4.0,3.0,4.0,0.0,4.0
2123,University of York,Biology (by Research) MSc,4.0,0.0,4.0,4.0,4.0
2124,University of York,MA Contemporary History and International Politics,2.0,4.0,4.0,0.0,0.0
2125,University of York,PhD Music Technology,0.0,0.0,3.0,4.0,4.0
2126,University of York,Nursing (Adult) BSc (Hons),0.0,4.0,3.0,0.0,0.0
2127,University of York,History BA (Hons),4.0,4.0,3.0,4.0,4.0
2128,University of York,Politics with International Relations (with a year in Industry) BA (Hons),3.0,4.0,3.0,2.0,1.0
2129,University of York,Chemistry BSc (Hons),0.0,0.0,0.0,0.0,0.0
2130,University of York,English BA (Hons),4.0,0.0,4.0,3.0,4.0
2131,University of York,,4.0,4.0,4.0,4.0,3.0
2132,University of York,Psychology in Education BSc (Hons),4.0,0.0,4.0,3.0,3.0
2133,University of York,LLM International Human Rights Law and Practice,3.0,0.0,0.0,0.0,3.0
2134,University of York,MSc Health Economics,4.0,0.0,4.0,0.0,4.0
2135,University of York,History BA (Hons),3.0,4.0,4.0,0.0,4.0
2136,University of York,MA Teaching English to Speakers of Other Languages,0.0,0.0,0.0,0.0,0.0
2137,University of York,Law LLB (Hons),0.0,0.0,0.0,0.0,4.0
2138,University of York,English Language and Linguistics BA (Hons),4.0,4.0,3.0,4.0,4.0
2139,University of York,PhD Women's Studies,4.0,0.0,2.0,0.0,4.0
2140,University of York,History BA (Hons),4.0,3.0,4.0,0.0,3.0
2141,University of York,Film and Television Production BSc (Hons),0.0,0.0,0.0,0.0,0.0
2142,University of York,Biology PhD,0.0,4.0,0.0,0.0,3.0
2143,University of York,Economics BSc (Hons),4.0,4.0,4.0,4.0,4.0
2144,University of York,"Theatre: Writing, Directing and Performance BA (Hons)",4.0,0.0,0.0,0.0,0.0
2145,University of York,Philosophy BA (Hons),3.0,3.0,3.0,0.0,3.0
2146,University of York,Law LLB (Hons),0.0,4.0,4.0,4.0,4.0
2147,University of York,Sociology with Social Psychology BA (Hons),3.0,0.0,0.0,0.0,0.0
2148,University of York,Computer Science with Artificial Intelligence (Yr in Ind) MEng (Hons),4.0,4.0,2.0,4.0,4.0
2149,University of York,,0.0,0.0,0.0,0.0,0.0
2150,University of York,English Language and Linguistics BA (Hons),1.0,2.0,3.0,4.0,3.0
2151,University of York,,0.0,4.0,0.0,0.0,4.0
2152,University of York,English Language and Linguistics BA (Hons),3.0,4.0,4.0,0.0,4.0
2153,University of York,Psychology BSc (Hons),4.0,0.0,4.0,0.0,0.0
2154,University of York,Politics with International Relations BA (Hons),3.0,4.0,4.0,0.0,0.0
2155,University of York,,3.0,0.0,0.0,0.0,4.0
2156,University of York,,0.0,0.0,4.0,4.0,0.0
2157,University of York,,3.0,4.0,4.0,4.0,3.0
2158,University of York,English Language and Linguistics BA (Hons),3.0,4.0,4.0,4.0,4.0
2159,University of York,,2.0,4.0,3.0,3.0,3.0
2160,University of York,,4.0,4.0,4.0,4.0,4.0
2161,University of York,,4.0,0.0,4.0,4.0,4.0
2162,University of York,,3.0,4.0,0.0,0.0,0.0
2163,University of York,"Philosophy, Politics and Economics BA (Hons)",4.0,4.0,3.0,4.0,4.0
2164,University of York,,4.0,0.0,4.0,0.0,0.0
2165,University of York,,0.0,4.0,0.0,4.0,0.0
2166,University of York,,3.0,4.0,3.0,4.0,3.0
2167,University of York,,4.0,4.0,0.0,3.0,4.0
2168,University of York,,0.0,4.0,0.0,0.0,4.0
2169,University of York,,0.0,0.0,0.0,0.0,0.0
2170,University of York,,4.0,0.0,0.0,3.0,4.0
2171,University of York,,3.0,3.0,4.0,4.0,4.0
2172,University of York,,2.0,3.0,4.0,0.0,4.0
2173,University of York,,0.0,0.0,0.0,0.0,0.0
2174,University of York,,4.0,3.0,0.0,0.0,0.0
2175,University of York,Sociology/Education (Equal) BA (Hons),4.0,4.0,4.0,4.0,4.0
2176,University of York,Sociology BA (Hons),3.0,4.0,2.0,4.0,2.0
2177,University of York,Sociology BA (Hons),4.0,4.0,4.0,4.0,4.0
2178,University of York,Chemistry BSc (Hons),4.0,4.0,4.0,0.0,2.0
2179,University of York,History of Art BA (Hons),4.0,4.0,4.0,4.0,2.0
2180,University of York,Psychology BSc (Hons),3.0,4.0,3.0,0.0,4.0
2181,University of York,Psychology BSc (Hons),4.0,4.0,4.0,4.0,4.0
2182,University of York,"Accounting, Business Finance & Management with a Year in Industry BSc (Hons)",4.0,4.0,4.0,3.0,4.0
2183,University of York,Psychology BSc (Hons),3.0,4.0,3.0,0.0,4.0
2184,University of York,Politics with International Relations BA (Hons),0.0,4.0,4.0,0.0,0.0
2185,University of York,,0.0,0.0,0.0,0.0,0.0
2186,University of Sheffield,Economics and Politics BA (Hons),3.0,2.0,3.0,2.0,2.0
2187,University of Sheffield,,0.0,4.0,0.0,4.0,0.0
2188,University of Sheffield,Biomedical Science BSc (Hons),0.0,4.0,4.0,0.0,0.0
2189,University of Sheffield,Modern Languages and Cultures BA (Hons),4.0,0.0,3.0,0.0,0.0
2190,University of Sheffield,Business Management BA (Hons),0.0,4.0,0.0,4.0,0.0
2191,University of Sheffield,Mathematics BSc (Hons),0.0,3.0,0.0,0.0,0.0
2192,University of Sheffield,Political Theory MA,4.0,4.0,4.0,4.0,0.0
2193,University of Sheffield,Biomedical Science BSc (Hons),0.0,4.0,2.0,0.0,4.0
2194,University of Sheffield,Biomedical Science BSc (Hons),0.0,0.0,4.0,0.0,0.0
2195,University of Sheffield,Journalism Studies BA (Hons),3.0,4.0,4.0,4.0,4.0
2196,University of Sheffield,Biomedical Science BSc (Hons),0.0,4.0,4.0,4.0,4.0
2197,University of Sheffield,Biomedical Science BSc (Hons),0.0,3.0,4.0,0.0,4.0
2198,University of Sheffield,History BA (Hons),0.0,0.0,4.0,0.0,0.0
2199,University of Sheffield,Biomedical Science BSc (Hons),0.0,0.0,4.0,0.0,4.0
2200,University of Sheffield,History BA (Hons),4.0,3.0,4.0,4.0,3.0
2201,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,4.0,0.0,3.0
2202,University of Sheffield,Biomedical Science BSc (Hons),3.0,3.0,4.0,0.0,0.0
2203,University of Sheffield,Biomedical Science BSc (Hons),0.0,4.0,3.0,0.0,3.0
2204,University of Sheffield,Biomedical Science BSc (Hons),3.0,4.0,4.0,4.0,0.0
2205,University of Sheffield,Zoology BSc (Hons),4.0,0.0,4.0,4.0,0.0
2206,University of Sheffield,Zoology BSc (Hons),0.0,4.0,3.0,0.0,4.0
2207,University of Sheffield,Aerospace Engineering BEng (Hons),4.0,0.0,4.0,0.0,4.0
2208,University of Sheffield,International Relations and Politics BA (Hons),3.0,4.0,4.0,4.0,4.0
2209,University of Sheffield,Chemical Engineering BEng (Hons),3.0,4.0,4.0,4.0,4.0
2210,University of Sheffield,Aerospace Engineering BEng (Hons),4.0,4.0,4.0,0.0,4.0
2211,University of Sheffield,,3.0,4.0,4.0,4.0,0.0
2212,University of Sheffield,Biology BSc (Hons),0.0,0.0,4.0,0.0,0.0
2213,University of Sheffield,English Literature BA (Hons),0.0,4.0,0.0,4.0,4.0
2214,University of Sheffield,Law LLB (Hons),4.0,4.0,3.0,4.0,0.0
2215,University of Sheffield,Japanese Studies BA (Hons),2.0,4.0,2.0,4.0,3.0
2216,University of Sheffield,Japanese Studies BA (Hons),2.0,4.0,3.0,4.0,3.0
2217,University of Sheffield,Politics and Philosophy BA (Hons),4.0,4.0,4.0,4.0,3.0
2218,University of Sheffield,Biomedical Science BSc (Hons),0.0,4.0,4.0,0.0,3.0
2219,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,3.0,4.0,1.0
2220,University of Sheffield,,4.0,0.0,4.0,0.0,0.0
2221,University of Sheffield,,3.0,4.0,4.0,0.0,0.0
2222,University of Sheffield,Mechanical Engineering BEng (Hons),4.0,4.0,4.0,4.0,4.0
2223,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,2.0,4.0,4.0
2224,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,4.0,4.0,4.0
2225,University of Sheffield,Mechanical Engineering BEng (Hons),4.0,0.0,4.0,0.0,3.0
2226,University of Sheffield,Applied Linguistics with TESOL MA / PG Diploma,0.0,0.0,0.0,4.0,4.0
2227,University of Sheffield,Biology BSc (Hons),0.0,0.0,4.0,0.0,0.0
2228,University of Sheffield,English Language and Literature BA (Hons),2.0,0.0,4.0,4.0,0.0
2229,University of Sheffield,English Literature BA (Hons),3.0,0.0,0.0,4.0,0.0
2230,University of Sheffield,Ecology and Conservation Biology BSc (Hons),0.0,0.0,4.0,0.0,4.0
2231,University of Sheffield,Aerospace Engineering BEng (Hons),4.0,4.0,3.0,4.0,4.0
2232,University of Sheffield,Biomedical Science BSc (Hons),4.0,3.0,3.0,4.0,3.0
2233,University of Sheffield,Biology BSc (Hons),4.0,4.0,4.0,0.0,0.0
2234,University of Sheffield,Chemical Engineering MEng (Hons),4.0,3.0,0.0,2.0,4.0
2235,University of Sheffield,Plant Sciences BSc (Hons),4.0,4.0,4.0,0.0,0.0
2236,University of Sheffield,,4.0,3.0,3.0,4.0,4.0
2237,University of Sheffield,,4.0,4.0,3.0,0.0,0.0
2238,University of Sheffield,Zoology BSc (Hons),3.0,2.0,4.0,3.0,3.0
2239,University of Sheffield,Biomedical Science BSc (Hons),0.0,0.0,0.0,0.0,0.0
2240,University of Sheffield,Zoology BSc (Hons),4.0,4.0,4.0,0.0,3.0
2241,University of Sheffield,,4.0,4.0,4.0,4.0,4.0
2242,University of Sheffield,Zoology BSc (Hons),4.0,3.0,3.0,4.0,4.0
2243,University of Sheffield,Biology with Placement Year BSc (Hons),0.0,0.0,0.0,0.0,0.0
2244,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,3.0,0.0,4.0
2245,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,4.0,0.0,4.0
2246,University of Sheffield,Social Work MA,4.0,3.0,2.0,3.0,4.0
2247,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,3.0,0.0,3.0
2248,University of Sheffield,Medical Biochemistry BSc (Hons),4.0,3.0,0.0,0.0,0.0
2249,University of Sheffield,Sociology BA (Hons),4.0,4.0,2.0,3.0,4.0
2250,University of Sheffield,Zoology BSc (Hons),4.0,0.0,4.0,0.0,0.0
2251,University of Sheffield,Biology with a Year Abroad BSc (Hons),4.0,4.0,3.0,4.0,4.0
2252,University of Sheffield,Law (European and International) LLB (Hons),3.0,0.0,4.0,0.0,0.0
2253,University of Sheffield,,4.0,3.0,0.0,4.0,0.0
2254,University of Sheffield,Law LLB (Hons),3.0,4.0,3.0,4.0,3.0
2255,University of Sheffield,Biomedical Science BSc (Hons),3.0,3.0,3.0,4.0,3.0
2256,University of Sheffield,Biomedical Science BSc (Hons),0.0,1.0,4.0,0.0,3.0
2257,University of Sheffield,Zoology BSc (Hons),0.0,0.0,4.0,0.0,0.0
2258,University of Sheffield,Politics BA (Hons),0.0,4.0,4.0,0.0,4.0
2259,University of Sheffield,MMedsci Speech and Language Therapy,0.0,4.0,3.0,0.0,0.0
2260,University of Sheffield,History BA (Hons),4.0,0.0,4.0,0.0,4.0
2261,University of Sheffield,Palaeoanthropology MSc,4.0,0.0,3.0,0.0,4.0
2262,University of Sheffield,Applied Linguistics with TESOL MA / PG Diploma,4.0,4.0,4.0,0.0,0.0
2263,University of Sheffield,Journalism Studies BA (Hons),0.0,0.0,4.0,0.0,0.0
2264,University of Sheffield,Architectural Engineering MEng (Hons),4.0,4.0,4.0,0.0,0.0
2265,University of Sheffield,Chinese Studies and Business Management BA (Hons),4.0,0.0,4.0,0.0,0.0
2266,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,3.0,4.0,0.0
2267,University of Sheffield,Chinese Studies and Business Management BA (Hons),3.0,1.0,0.0,3.0,0.0
2268,University of Sheffield,Zoology BSc (Hons),4.0,3.0,4.0,4.0,4.0
2269,University of Sheffield,Zoology BSc (Hons),4.0,4.0,4.0,0.0,0.0
2270,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,0.0,4.0,0.0
2271,University of Sheffield,Biology BSc (Hons),4.0,4.0,4.0,0.0,4.0
2272,University of Sheffield,Law LLB (Hons),0.0,0.0,0.0,0.0,0.0
2273,University of Sheffield,Law LLB (Hons),0.0,0.0,4.0,0.0,0.0
2274,University of Sheffield,Biology BSc (Hons),0.0,4.0,2.0,0.0,0.0
2275,University of Sheffield,Biology with a Year Abroad BSc (Hons),0.0,4.0,0.0,0.0,4.0
2276,University of Sheffield,Biology BSc (Hons),4.0,4.0,2.0,4.0,0.0
2277,University of Sheffield,Biology BSc (Hons),4.0,0.0,1.0,0.0,0.0
2278,University of Sheffield,Biology BSc (Hons),3.0,4.0,4.0,4.0,0.0
2279,University of Sheffield,Biomedical Science BSc (Hons),0.0,4.0,3.0,4.0,4.0
2280,University of Sheffield,,4.0,0.0,4.0,4.0,0.0
2281,University of Sheffield,,0.0,4.0,4.0,4.0,4.0
2282,University of Sheffield,General Engineering BEng (Hons),4.0,3.0,3.0,4.0,4.0
2283,University of Sheffield,Landscape Architecture MA/PGDip,0.0,0.0,4.0,0.0,4.0
2284,University of Sheffield,Journalism Studies BA (Hons),0.0,3.0,3.0,4.0,0.0
2285,University of Sheffield,Biomedical Science BSc (Hons),3.0,4.0,4.0,4.0,2.0
2286,University of Sheffield,,0.0,4.0,3.0,0.0,3.0
2287,University of Sheffield,,0.0,4.0,0.0,3.0,0.0
2288,University of Sheffield,Psychology BSc (Hons),4.0,3.0,4.0,4.0,3.0
2289,University of Sheffield,Business Management BA (Hons),4.0,3.0,4.0,3.0,0.0
2290,University of Sheffield,Biochemistry BSc (Hons),4.0,4.0,4.0,0.0,4.0
2291,University of Sheffield,Biomedical Science BSc (Hons),4.0,4.0,4.0,4.0,4.0
2292,University of Sheffield,,4.0,4.0,0.0,0.0,0.0
2293,University of Sheffield,,1.0,4.0,2.0,4.0,4.0
2294,University of Sheffield,Philosophy BA (Hons),4.0,0.0,0.0,0.0,0.0
